movie_id,title,release_year,genre,budget,revenue,runtime,imdb_rating,metascore,votes,director,main_actor,oscar_nominations,oscar_wins
235,Movie 235,2007,Action,67.4,321.46,116,6.9,74.0,112.0,Greta Gerwig,Ryan Gosling,2,1
236,Movie 236,1999,Comedy,11.57,165.84,79,6.7,64.0,407.5,James Cameron,Jennifer Lawrence,2,0
237,Movie 237,1989,Horror,21.05,27.85,147,6.7,38.0,173.8,Christopher Nolan,Ryan Gosling,3,3
238,Movie 238,2023,Thriller,5.82,26.71,170,5.1,56.0,91.9,Greta Gerwig,Ryan Gosling,0,0
239,Movie 239,1987,Thriller,22.73,31.6,95,7.3,,501.9,Patty Jenkins,Brad Pitt,2,1
240,Movie 240,1988,Romance,37.23,181.21,142,4.4,,150.7,Steven Spielberg,Ryan Gosling,0,0
241,Movie 241,1987,Animation,14.2,80.3,106,5.4,53.0,177.1,Steven Spielberg,Tom Cruise,1,1
242,Movie 242,2004,Thriller,13.67,114.49,155,5.9,63.0,15.8,Quentin Tarantino,Natalie Portman,3,2
243,Movie 243,2006,Sci-Fi,67.6,185.3,132,7.2,67.0,18.0,James Cameron,Leonardo DiCaprio,2,1
244,Movie 244,1990,Drama,4.31,46.62,143,6.6,83.0,50.0,Christopher Nolan,Emma Stone,0,0
245,Movie 245,2002,Animation,17.73,5.18,130,5.6,51.0,146.7,James Cameron,Ryan Gosling,0,0
246,Movie 246,2006,Thriller,2.35,8.98,130,6.9,,286.5,Christopher Nolan,Brad Pitt,3,0
247,Movie 247,2002,Sci-Fi,21.11,111.7,161,8.9,82.0,47.1,Steven Spielberg,Scarlett Johansson,2,1
248,Movie 248,2000,Thriller,9.71,19.08,150,7.3,67.0,149.6,Denis Villeneuve,Brad Pitt,3,1
249,Movie 249,2015,Comedy,91.26,90.89,105,6.7,73.0,101.1,Quentin Tarantino,Tom Cruise,2,1
250,Movie 250,1989,Animation,3.27,8.83,123,7.4,,162.8,Ridley Scott,Emma Stone,1,1
251,Movie 251,1996,Horror,64.96,432.95,140,6.4,,26.8,Alfonso Cuarón,Brad Pitt,3,2
252,Movie 252,1985,Animation,10.51,47.94,127,6.5,80.0,5.0,Ridley Scott,Tom Cruise,2,0
253,Movie 253,2011,Horror,12.92,117.9,118,7.0,70.0,43.5,Quentin Tarantino,Natalie Portman,3,3
254,Movie 254,2006,Thriller,9.65,30.97,124,6.7,57.0,90.3,Denis Villeneuve,Leonardo DiCaprio,2,1
255,Movie 255,1993,Animation,66.71,858.1,121,6.3,44.0,306.1,Quentin Tarantino,Ryan Gosling,1,0
256,Movie 256,2007,Horror,13.24,39.54,102,7.4,75.0,156.3,Martin Scorsese,Emma Stone,3,1
257,Movie 257,1986,Action,8.44,40.36,158,6.0,53.0,14.4,Denis Villeneuve,Ryan Gosling,0,0
258,Movie 258,1987,Horror,25.27,49.33,114,5.6,42.0,14.5,Ridley Scott,Leonardo DiCaprio,1,0
259,Movie 259,1982,Action,22.76,27.39,96,5.5,48.0,66.8,Quentin Tarantino,Natalie Portman,2,0
260,Movie 260,2023,Romance,11.05,34.43,171,7.3,82.0,1445.5,Ridley Scott,Jennifer Lawrence,3,1
261,Movie 261,1981,Animation,20.22,81.48,161,7.6,72.0,15.1,Christopher Nolan,Margot Robbie,2,1
262,Movie 262,1980,Horror,47.0,83.43,155,7.2,80.0,63.1,Quentin Tarantino,Leonardo DiCaprio,2,1
263,Movie 263,2000,Sci-Fi,21.79,129.01,109,4.9,69.0,411.4,Greta Gerwig,Emma Stone,0,0
264,Movie 264,2020,Drama,50.74,85.24,128,7.7,,34.6,Patty Jenkins,Jennifer Lawrence,0,0
265,Movie 265,2013,Horror,23.09,46.46,137,8.0,,113.0,Greta Gerwig,Jennifer Lawrence,3,2
266,Movie 266,1989,Romance,5.42,19.21,110,8.0,74.0,403.0,Steven Spielberg,Ryan Gosling,3,2
267,Movie 267,2022,Drama,63.38,285.56,201,7.0,87.0,90.1,Steven Spielberg,Ryan Gosling,1,0
268,Movie 268,1992,Sci-Fi,25.1,21.74,119,5.8,78.0,29.4,Martin Scorsese,Scarlett Johansson,1,1
269,Movie 269,1980,Thriller,93.59,329.85,140,7.0,92.0,10.1,James Cameron,Natalie Portman,2,2
270,Movie 270,2004,Action,7.27,9.57,132,7.0,,90.9,Christopher Nolan,Brad Pitt,3,1
271,Movie 271,2012,Comedy,43.56,118.32,127,4.3,36.0,9.2,Denis Villeneuve,Emma Stone,0,0
272,Movie 272,2009,Animation,156.16,234.93,131,6.0,54.0,65.1,Martin Scorsese,Jennifer Lawrence,0,0
273,Movie 273,1996,Comedy,42.85,189.64,156,6.7,85.0,47.5,Patty Jenkins,Tom Cruise,1,0
274,Movie 274,1993,Sci-Fi,32.53,58.28,95,6.7,57.0,33.5,Christopher Nolan,Emma Stone,1,0
275,Movie 275,1994,Comedy,36.74,362.51,119,6.7,,10.4,Christopher Nolan,Scarlett Johansson,4,1
276,Movie 276,1980,Horror,40.2,631.08,126,5.6,61.0,37.1,Alfonso Cuarón,Leonardo DiCaprio,0,0
277,Movie 277,1986,Sci-Fi,31.9,78.66,147,7.2,80.0,32.0,Steven Spielberg,Tom Cruise,5,3
278,Movie 278,1995,Horror,75.19,273.82,129,6.8,,72.0,James Cameron,Jennifer Lawrence,1,1
279,Movie 279,1981,Drama,16.89,9.54,119,6.9,52.0,81.8,Greta Gerwig,Scarlett Johansson,1,0
280,Movie 280,2019,Drama,14.21,54.7,150,6.6,50.0,17.8,James Cameron,Natalie Portman,3,0
281,Movie 281,1983,Action,119.76,326.21,152,7.5,72.0,917.0,Alfonso Cuarón,Jennifer Lawrence,0,0
282,Movie 282,2007,Thriller,12.34,48.79,78,8.3,73.0,472.0,Patty Jenkins,Chris Evans,5,1
283,Movie 283,2007,Sci-Fi,28.1,85.91,128,6.7,65.0,23.6,Martin Scorsese,Brad Pitt,4,2
284,Movie 284,1992,Sci-Fi,11.89,113.21,88,6.9,67.0,27.4,Martin Scorsese,Margot Robbie,5,2
285,Movie 285,2002,Thriller,66.52,335.38,143,5.4,36.0,303.6,Martin Scorsese,Leonardo DiCaprio,0,0
286,Movie 286,2011,Animation,41.99,71.78,131,5.5,,179.1,Denis Villeneuve,Leonardo DiCaprio,0,0
287,Movie 287,2002,Comedy,47.72,280.57,109,6.0,71.0,133.2,Denis Villeneuve,Leonardo DiCaprio,1,0
288,Movie 288,1985,Drama,7.23,19.15,163,7.2,,240.9,Steven Spielberg,Margot Robbie,2,1
289,Movie 289,2017,Comedy,69.77,131.29,129,6.8,82.0,46.7,Ridley Scott,Chris Evans,2,0
290,Movie 290,1990,Action,9.69,70.16,120,5.4,32.0,16.8,James Cameron,Emma Stone,0,0
291,Movie 291,1998,Drama,27.95,94.36,111,8.7,94.0,238.4,Martin Scorsese,Ryan Gosling,6,2
292,Movie 292,2004,Comedy,44.21,147.4,109,7.6,78.0,95.5,Ridley Scott,Tom Cruise,3,0
293,Movie 293,1989,Action,104.33,444.09,111,7.8,85.0,83.6,Alfonso Cuarón,Brad Pitt,1,0
294,Movie 294,1999,Animation,20.88,28.54,167,6.4,66.0,64.7,Denis Villeneuve,Chris Evans,5,2
295,Movie 295,2023,Horror,16.13,48.19,118,6.0,46.0,178.6,Greta Gerwig,Brad Pitt,0,0
296,Movie 296,2006,Sci-Fi,10.96,73.05,127,6.6,70.0,126.4,Martin Scorsese,Leonardo DiCaprio,2,0
297,Movie 297,2009,Comedy,38.26,34.9,110,7.9,77.0,38.5,Martin Scorsese,Natalie Portman,2,2
298,Movie 298,1999,Comedy,23.21,107.77,141,5.9,53.0,61.1,Quentin Tarantino,Brad Pitt,0,0
299,Movie 299,2018,Action,6.87,9.18,141,8.0,78.0,281.3,Alfonso Cuarón,Jennifer Lawrence,3,1
300,Movie 300,2010,Comedy,55.92,126.36,117,5.9,72.0,190.5,James Cameron,Chris Evans,1,0
301,Movie 301,1994,Animation,28.69,46.03,120,6.5,55.0,129.5,Steven Spielberg,Scarlett Johansson,2,1
302,Movie 302,1997,Animation,34.33,69.41,130,4.3,43.0,395.1,Patty Jenkins,Natalie Portman,0,0
303,Movie 303,1992,Comedy,17.88,388.85,89,7.2,,35.8,Martin Scorsese,Emma Stone,3,1
304,Movie 304,2007,Horror,2.42,6.72,125,7.3,87.0,34.3,Quentin Tarantino,Tom Cruise,3,0
305,Movie 305,2008,Romance,15.21,70.85,92,7.2,78.0,347.9,Martin Scorsese,Tom Cruise,2,0
306,Movie 306,1992,Sci-Fi,12.3,22.11,85,6.7,68.0,169.4,Alfonso Cuarón,Ryan Gosling,1,1
307,Movie 307,2005,Comedy,36.11,311.77,141,8.0,,184.7,Patty Jenkins,Jennifer Lawrence,6,3
308,Movie 308,1994,Sci-Fi,25.01,154.45,103,6.5,79.0,70.8,Christopher Nolan,Tom Cruise,0,0
309,Movie 309,1980,Drama,44.01,248.26,103,6.0,70.0,498.5,Denis Villeneuve,Chris Evans,1,1
310,Movie 310,2021,Action,88.78,191.66,128,6.1,,102.0,Denis Villeneuve,Jennifer Lawrence,0,0
311,Movie 311,1985,Comedy,6.75,10.69,109,8.1,69.0,23.2,Alfonso Cuarón,Leonardo DiCaprio,1,0
312,Movie 312,1981,Sci-Fi,38.66,147.22,137,5.0,53.0,161.9,Quentin Tarantino,Margot Robbie,0,0
313,Movie 313,2005,Drama,19.56,102.28,168,6.6,58.0,237.4,Christopher Nolan,Jennifer Lawrence,1,0
314,Movie 314,2019,Thriller,52.73,127.37,128,6.5,74.0,30.4,Alfonso Cuarón,Natalie Portman,2,0
315,Movie 315,2010,Romance,26.49,10.84,115,4.9,54.0,479.7,Denis Villeneuve,Chris Evans,0,0
316,Movie 316,1982,Comedy,13.68,35.63,147,6.4,79.0,41.4,Christopher Nolan,Scarlett Johansson,1,1
317,Movie 317,1983,Horror,68.17,104.34,99,5.9,73.0,67.7,James Cameron,Emma Stone,0,0
318,Movie 318,2001,Horror,23.32,31.11,128,5.8,71.0,668.1,James Cameron,Natalie Portman,1,1
319,Movie 319,1984,Horror,16.95,51.34,97,6.7,76.0,41.0,Denis Villeneuve,Chris Evans,3,1
320,Movie 320,2016,Animation,96.04,486.01,121,6.7,46.0,170.8,Ridley Scott,Scarlett Johansson,1,0
321,Movie 321,2007,Romance,23.12,105.22,109,6.4,45.0,69.6,Denis Villeneuve,Emma Stone,0,0
322,Movie 322,1980,Romance,37.99,42.71,147,6.0,52.0,282.1,Patty Jenkins,Margot Robbie,2,0
323,Movie 323,2005,Action,31.64,85.71,137,6.3,80.0,145.5,Steven Spielberg,Margot Robbie,1,0
324,Movie 324,1992,Horror,4.56,11.53,124,6.9,55.0,63.8,Greta Gerwig,Brad Pitt,1,0
325,Movie 325,1997,Action,39.84,114.09,109,7.0,70.0,73.9,Steven Spielberg,Tom Cruise,1,1
326,Movie 326,2014,Animation,46.67,36.9,148,6.6,62.0,38.0,Ridley Scott,Tom Cruise,2,0
327,Movie 327,1992,Comedy,200.33,2613.96,97,5.8,52.0,49.8,Quentin Tarantino,Natalie Portman,0,0
328,Movie 328,2011,Drama,28.16,190.66,120,5.5,71.0,433.7,Patty Jenkins,Natalie Portman,2,2
329,Movie 329,2014,Sci-Fi,19.21,41.91,90,4.4,39.0,67.2,Alfonso Cuarón,Chris Evans,0,0
330,Movie 330,2008,Comedy,20.75,85.6,118,7.7,95.0,42.0,Alfonso Cuarón,Brad Pitt,3,0
331,Movie 331,1984,Horror,31.3,128.39,93,6.3,60.0,20.1,James Cameron,Brad Pitt,1,0
332,Movie 332,1997,Animation,36.57,54.21,102,5.9,,23.8,Ridley Scott,Scarlett Johansson,1,0
333,Movie 333,2004,Drama,44.2,269.24,93,8.4,83.0,84.0,Martin Scorsese,Ryan Gosling,2,0
334,Movie 334,2000,Drama,17.53,40.8,105,7.0,65.0,82.3,Martin Scorsese,Jennifer Lawrence,0,0
335,Movie 335,2005,Sci-Fi,9.12,17.16,95,7.9,,376.3,Greta Gerwig,Natalie Portman,1,0
336,Movie 336,1987,Thriller,19.74,113.12,104,6.6,64.0,33.6,Alfonso Cuarón,Margot Robbie,3,0
337,Movie 337,2008,Romance,6.7,40.55,96,5.3,62.0,246.6,Alfonso Cuarón,Emma Stone,0,0
338,Movie 338,1994,Action,44.96,28.41,126,5.3,47.0,41.9,Quentin Tarantino,Scarlett Johansson,1,0
339,Movie 339,2015,Animation,10.07,28.18,129,6.5,49.0,23.2,Ridley Scott,Emma Stone,1,1
340,Movie 340,2015,Romance,53.31,224.65,109,6.9,74.0,888.4,Christopher Nolan,Ryan Gosling,1,0
341,Movie 341,2001,Sci-Fi,8.36,51.86,142,8.3,91.0,11.3,Steven Spielberg,Brad Pitt,4,1
342,Movie 342,1995,Horror,22.0,74.95,78,6.0,66.0,1302.7,James Cameron,Jennifer Lawrence,0,0
343,Movie 343,1991,Romance,44.57,89.13,134,6.1,,240.9,James Cameron,Chris Evans,0,0
344,Movie 344,2021,Sci-Fi,45.39,144.96,149,5.2,,175.9,Greta Gerwig,Chris Evans,0,0
345,Movie 345,1999,Drama,13.58,57.29,80,8.8,93.0,138.0,Alfonso Cuarón,Tom Cruise,1,0
346,Movie 346,2018,Sci-Fi,9.36,118.42,87,6.7,86.0,769.9,Martin Scorsese,Brad Pitt,3,2
347,Movie 347,2003,Drama,46.76,35.53,129,7.4,54.0,235.5,Christopher Nolan,Scarlett Johansson,4,4
348,Movie 348,2015,Sci-Fi,79.34,954.15,141,5.7,47.0,59.6,James Cameron,Brad Pitt,0,0
349,Movie 349,2018,Action,70.0,97.18,70,7.2,74.0,183.3,Greta Gerwig,Tom Cruise,1,1
350,Movie 350,2006,Animation,97.67,204.74,110,7.2,56.0,39.1,Alfonso Cuarón,Ryan Gosling,0,0
351,Movie 351,2002,Romance,81.37,316.58,158,5.4,40.0,84.0,Christopher Nolan,Jennifer Lawrence,1,0
352,Movie 352,2011,Thriller,87.94,51.17,151,6.8,82.0,316.1,Ridley Scott,Natalie Portman,1,0
353,Movie 353,2008,Sci-Fi,10.1,90.5,141,7.7,78.0,74.6,James Cameron,Tom Cruise,2,1
354,Movie 354,1992,Romance,160.36,261.68,110,6.9,68.0,30.6,Alfonso Cuarón,Tom Cruise,0,0
355,Movie 355,2022,Action,56.22,110.12,145,7.0,74.0,73.9,Patty Jenkins,Brad Pitt,2,0
356,Movie 356,2013,Horror,144.57,473.5,99,5.4,58.0,370.6,Martin Scorsese,Brad Pitt,0,0
357,Movie 357,1986,Romance,15.38,232.19,134,5.6,43.0,348.3,Steven Spielberg,Scarlett Johansson,1,1
358,Movie 358,1983,Drama,88.53,195.97,63,5.9,,98.0,Quentin Tarantino,Brad Pitt,1,0
359,Movie 359,2005,Animation,21.6,183.3,119,6.2,65.0,87.1,Ridley Scott,Jennifer Lawrence,0,0
360,Movie 360,2017,Horror,102.02,154.89,169,5.7,59.0,157.9,Steven Spielberg,Margot Robbie,0,0
361,Movie 361,1997,Animation,15.36,36.15,124,5.2,41.0,51.7,Ridley Scott,Jennifer Lawrence,0,0
362,Movie 362,2013,Comedy,27.05,67.03,95,7.2,,29.1,Steven Spielberg,Scarlett Johansson,0,0
363,Movie 363,2022,Thriller,53.28,194.96,80,5.7,80.0,19.6,Martin Scorsese,Margot Robbie,0,0
364,Movie 364,1996,Drama,4.09,16.28,126,3.8,21.0,29.6,Patty Jenkins,Emma Stone,0,0
365,Movie 365,1986,Animation,8.58,64.96,158,5.3,59.0,368.5,Alfonso Cuarón,Scarlett Johansson,1,0
366,Movie 366,2018,Animation,14.43,86.49,115,5.8,68.0,113.1,Steven Spielberg,Chris Evans,1,0
367,Movie 367,2023,Romance,34.05,132.47,109,7.0,60.0,90.6,Quentin Tarantino,Natalie Portman,1,0
368,Movie 368,1981,Thriller,36.59,262.62,131,7.8,62.0,124.2,Christopher Nolan,Leonardo DiCaprio,4,2
369,Movie 369,2011,Animation,38.44,189.35,139,6.4,53.0,220.3,Quentin Tarantino,Chris Evans,1,0
370,Movie 370,2014,Drama,21.87,49.04,60,9.2,100.0,725.6,Martin Scorsese,Margot Robbie,4,0
371,Movie 371,1988,Drama,40.14,139.83,172,7.7,71.0,222.1,James Cameron,Leonardo DiCaprio,0,0
372,Movie 372,2004,Romance,43.84,245.22,96,7.0,81.0,23.9,James Cameron,Margot Robbie,0,0
373,Movie 373,2007,Sci-Fi,9.01,103.23,60,6.2,63.0,157.3,Denis Villeneuve,Chris Evans,0,0
374,Movie 374,1995,Action,7.71,24.95,123,6.0,56.0,39.3,James Cameron,Jennifer Lawrence,0,0
375,Movie 375,1991,Animation,20.8,53.81,149,6.3,57.0,173.3,Christopher Nolan,Scarlett Johansson,1,1
376,Movie 376,2020,Drama,83.87,469.04,115,7.1,75.0,7.3,Ridley Scott,Chris Evans,2,1
377,Movie 377,2016,Romance,11.99,53.57,151,4.3,31.0,540.3,Alfonso Cuarón,Tom Cruise,0,0
378,Movie 378,1987,Comedy,84.04,123.12,60,6.0,,120.3,Quentin Tarantino,Emma Stone,0,0
379,Movie 379,2018,Comedy,161.78,1639.86,136,5.7,,444.1,Ridley Scott,Scarlett Johansson,0,0
380,Movie 380,1985,Drama,71.22,133.2,87,6.7,74.0,67.5,Ridley Scott,Tom Cruise,1,0
381,Movie 381,2007,Action,33.52,645.57,73,6.5,54.0,84.1,Steven Spielberg,Margot Robbie,1,0
382,Movie 382,1997,Comedy,11.02,96.0,110,5.9,61.0,30.7,Alfonso Cuarón,Natalie Portman,1,0
383,Movie 383,1995,Comedy,75.78,330.94,158,6.1,53.0,39.5,Patty Jenkins,Scarlett Johansson,2,0
384,Movie 384,2013,Thriller,150.0,191.0,102,6.6,,255.6,Steven Spielberg,Brad Pitt,1,1
385,Movie 385,1997,Romance,12.84,14.28,153,7.7,75.0,270.3,Martin Scorsese,Natalie Portman,2,0
386,Movie 386,1999,Comedy,28.79,105.56,99,7.2,50.0,28.1,Greta Gerwig,Tom Cruise,1,0
387,Movie 387,1988,Comedy,12.16,86.1,86,6.1,70.0,287.1,Greta Gerwig,Emma Stone,3,2
388,Movie 388,1999,Horror,10.1,27.49,149,7.4,96.0,31.7,Greta Gerwig,Jennifer Lawrence,2,0
389,Movie 389,1984,Thriller,15.62,19.22,99,5.9,40.0,25.2,Alfonso Cuarón,Jennifer Lawrence,2,1
390,Movie 390,2004,Horror,19.29,88.57,111,9.0,,76.2,Christopher Nolan,Jennifer Lawrence,6,3
391,Movie 391,2003,Sci-Fi,12.46,23.82,110,6.3,53.0,79.8,Denis Villeneuve,Scarlett Johansson,0,0
392,Movie 392,2018,Sci-Fi,47.38,237.83,116,6.8,78.0,319.4,Denis Villeneuve,Scarlett Johansson,1,1
393,Movie 393,1983,Thriller,92.45,779.58,139,6.1,,53.0,James Cameron,Scarlett Johansson,1,0
394,Movie 394,2021,Sci-Fi,7.31,28.16,122,8.3,97.0,288.0,Greta Gerwig,Ryan Gosling,5,3
395,Movie 395,2010,Sci-Fi,16.62,31.72,127,5.5,52.0,47.4,Quentin Tarantino,Jennifer Lawrence,0,0
396,Movie 396,2015,Sci-Fi,48.58,77.99,143,6.8,,104.0,Quentin Tarantino,Emma Stone,0,0
397,Movie 397,2013,Action,6.74,8.9,127,4.4,82.0,1139.9,Alfonso Cuarón,Ryan Gosling,0,0
398,Movie 398,2017,Sci-Fi,21.41,45.46,60,5.1,21.0,34.6,James Cameron,Ryan Gosling,0,0
399,Movie 399,2001,Animation,38.83,91.82,95,8.7,86.0,92.1,Alfonso Cuarón,Tom Cruise,4,2
400,Movie 400,1999,Romance,11.97,253.78,137,9.4,95.0,70.4,Alfonso Cuarón,Leonardo DiCaprio,8,2
401,Movie 401,2012,Comedy,14.48,60.52,151,6.1,74.0,92.8,Patty Jenkins,Leonardo DiCaprio,1,1
402,Movie 402,2002,Sci-Fi,22.52,76.63,106,6.5,69.0,118.0,Denis Villeneuve,Margot Robbie,2,0
403,Movie 403,2022,Horror,30.87,30.82,109,7.4,,107.3,Alfonso Cuarón,Scarlett Johansson,2,2
404,Movie 404,2001,Animation,4.98,23.01,74,5.7,,62.8,James Cameron,Natalie Portman,2,0
405,Movie 405,1996,Comedy,67.57,96.9,95,7.5,95.0,74.8,James Cameron,Scarlett Johansson,1,1
406,Movie 406,1995,Action,30.92,86.75,120,6.2,51.0,18.0,Martin Scorsese,Scarlett Johansson,5,1
407,Movie 407,1983,Thriller,18.09,181.5,161,7.3,60.0,624.6,Martin Scorsese,Natalie Portman,1,1
408,Movie 408,1980,Animation,28.42,40.86,114,6.2,57.0,78.6,Steven Spielberg,Margot Robbie,1,0
409,Movie 409,2006,Sci-Fi,17.12,68.62,118,6.7,81.0,152.8,Quentin Tarantino,Leonardo DiCaprio,2,0
410,Movie 410,1986,Animation,30.66,249.94,133,7.1,71.0,114.0,Quentin Tarantino,Natalie Portman,4,1
411,Movie 411,1991,Romance,104.37,618.73,147,6.0,53.0,154.9,Ridley Scott,Emma Stone,0,0
412,Movie 412,2015,Animation,2.41,11.44,110,5.6,61.0,196.1,Martin Scorsese,Margot Robbie,0,0
413,Movie 413,2022,Drama,6.78,26.29,81,7.4,64.0,63.6,Christopher Nolan,Natalie Portman,2,1
414,Movie 414,2009,Animation,44.54,84.05,145,7.0,67.0,173.3,Alfonso Cuarón,Tom Cruise,2,0
415,Movie 415,1988,Sci-Fi,24.55,72.08,161,8.3,87.0,64.0,Martin Scorsese,Tom Cruise,1,0
416,Movie 416,2005,Horror,21.57,124.23,127,6.4,65.0,229.2,Steven Spielberg,Brad Pitt,1,0
417,Movie 417,2012,Animation,4.87,10.18,141,7.6,71.0,536.4,Martin Scorsese,Margot Robbie,5,0
418,Movie 418,2004,Romance,110.19,189.12,160,6.2,65.0,535.6,Greta Gerwig,Natalie Portman,1,0
419,Movie 419,2005,Animation,17.1,332.41,118,6.6,85.0,17.8,James Cameron,Tom Cruise,0,0
420,Movie 420,2023,Sci-Fi,57.66,183.65,166,6.7,76.0,24.4,Quentin Tarantino,Natalie Portman,1,0
421,Movie 421,1981,Thriller,37.58,75.35,157,7.2,84.0,49.2,Alfonso Cuarón,Chris Evans,4,0
422,Movie 422,2009,Animation,9.77,21.64,172,8.3,69.0,248.7,Alfonso Cuarón,Brad Pitt,2,0
423,Movie 423,1982,Comedy,39.01,72.22,174,7.1,78.0,11.4,Denis Villeneuve,Brad Pitt,1,0
424,Movie 424,1987,Drama,27.68,108.75,92,6.2,77.0,104.0,Denis Villeneuve,Leonardo DiCaprio,1,0
425,Movie 425,1996,Thriller,17.63,35.74,182,7.8,78.0,103.2,Quentin Tarantino,Emma Stone,2,1
426,Movie 426,2013,Sci-Fi,14.99,24.57,108,6.5,69.0,43.5,Alfonso Cuarón,Brad Pitt,1,0
427,Movie 427,2000,Romance,15.34,72.61,116,5.7,33.0,205.7,Denis Villeneuve,Margot Robbie,1,0
428,Movie 428,2018,Action,19.67,119.35,145,5.5,47.0,108.4,Christopher Nolan,Tom Cruise,2,1
429,Movie 429,1989,Action,8.45,67.65,105,5.7,65.0,215.5,Greta Gerwig,Ryan Gosling,0,0
430,Movie 430,2011,Action,46.81,106.83,124,6.5,82.0,37.8,Alfonso Cuarón,Ryan Gosling,2,1
431,Movie 431,1986,Horror,70.8,202.55,106,4.9,69.0,684.2,Martin Scorsese,Leonardo DiCaprio,0,0
432,Movie 432,2003,Comedy,54.76,219.92,107,5.1,29.0,105.1,Christopher Nolan,Scarlett Johansson,1,0
433,Movie 433,2004,Romance,53.3,65.67,91,3.7,43.0,70.6,Steven Spielberg,Tom Cruise,0,0
434,Movie 434,1987,Comedy,28.93,39.5,93,5.8,60.0,139.7,Alfonso Cuarón,Leonardo DiCaprio,1,1
435,Movie 435,1997,Comedy,84.19,89.12,125,6.0,53.0,432.4,Patty Jenkins,Margot Robbie,2,1
436,Movie 436,2016,Comedy,7.14,26.63,95,7.4,84.0,18.0,Christopher Nolan,Margot Robbie,3,1
437,Movie 437,2015,Drama,21.18,218.54,134,5.8,43.0,80.2,Greta Gerwig,Emma Stone,0,0
438,Movie 438,2006,Romance,17.16,79.12,116,6.9,,105.2,Ridley Scott,Tom Cruise,4,1
439,Movie 439,2007,Romance,20.87,77.59,124,6.9,81.0,210.0,James Cameron,Emma Stone,2,0
440,Movie 440,1989,Sci-Fi,11.28,12.03,101,5.9,41.0,50.6,Patty Jenkins,Margot Robbie,2,0
441,Movie 441,2016,Animation,63.39,184.67,103,5.8,77.0,59.7,Christopher Nolan,Emma Stone,1,0
442,Movie 442,2021,Romance,11.09,13.59,100,6.8,,15.1,Christopher Nolan,Margot Robbie,4,1
443,Movie 443,2002,Comedy,19.04,67.72,123,6.5,72.0,545.8,Steven Spielberg,Chris Evans,1,1
444,Movie 444,1992,Horror,21.81,156.93,61,6.0,50.0,86.7,Patty Jenkins,Scarlett Johansson,2,1
445,Movie 445,2000,Thriller,59.81,170.57,133,6.0,37.0,101.9,Christopher Nolan,Margot Robbie,1,1
446,Movie 446,2016,Sci-Fi,16.62,96.18,112,6.3,55.0,52.6,Christopher Nolan,Chris Evans,1,0
447,Movie 447,1983,Animation,68.54,166.99,119,6.7,57.0,22.1,Steven Spielberg,Jennifer Lawrence,1,0
448,Movie 448,2000,Thriller,31.52,73.26,98,5.9,53.0,133.7,Patty Jenkins,Ryan Gosling,0,0
449,Movie 449,2010,Thriller,45.05,136.32,74,6.1,77.0,128.9,Patty Jenkins,Brad Pitt,1,0
450,Movie 450,2015,Horror,2.86,6.72,147,4.9,,59.8,Patty Jenkins,Margot Robbie,1,0
451,Movie 451,2007,Comedy,20.5,20.6,128,6.4,54.0,390.3,Alfonso Cuarón,Emma Stone,4,1
452,Movie 452,1999,Sci-Fi,14.55,40.31,116,6.9,,92.5,Patty Jenkins,Chris Evans,2,1
453,Movie 453,1981,Romance,130.45,309.13,128,4.7,,329.1,Alfonso Cuarón,Ryan Gosling,0,0
454,Movie 454,2003,Drama,22.9,68.58,112,6.5,67.0,8.9,Denis Villeneuve,Brad Pitt,0,0
455,Movie 455,2006,Horror,64.45,145.93,101,5.8,59.0,1008.1,Steven Spielberg,Leonardo DiCaprio,1,0
456,Movie 456,1997,Thriller,58.84,486.52,110,7.0,76.0,16.0,Alfonso Cuarón,Emma Stone,3,0
457,Movie 457,1988,Horror,48.6,131.54,118,7.0,68.0,50.6,Martin Scorsese,Natalie Portman,2,0
458,Movie 458,1980,Romance,26.34,98.3,158,6.6,61.0,282.7,Denis Villeneuve,Natalie Portman,3,0
459,Movie 459,2018,Horror,16.25,61.44,157,7.1,53.0,71.6,Greta Gerwig,Ryan Gosling,2,1
460,Movie 460,2001,Drama,12.42,52.74,119,6.3,51.0,251.5,Quentin Tarantino,Emma Stone,0,0
461,Movie 461,1998,Drama,108.29,217.43,105,5.9,45.0,33.7,Greta Gerwig,Ryan Gosling,0,0
462,Movie 462,2023,Thriller,11.35,34.11,92,7.0,72.0,72.4,Patty Jenkins,Brad Pitt,3,0
463,Movie 463,2001,Sci-Fi,57.02,125.34,108,4.7,,525.6,James Cameron,Scarlett Johansson,0,0
464,Movie 464,1989,Action,37.55,79.35,78,7.0,,278.0,Greta Gerwig,Scarlett Johansson,2,2
465,Movie 465,2013,Drama,16.52,52.92,74,6.6,65.0,44.5,Christopher Nolan,Ryan Gosling,1,1
466,Movie 466,1991,Sci-Fi,35.3,193.43,125,6.2,65.0,335.3,Christopher Nolan,Chris Evans,2,1
467,Movie 467,2012,Comedy,115.19,66.81,122,6.2,,12.3,Alfonso Cuarón,Leonardo DiCaprio,0,0
468,Movie 468,2021,Thriller,19.05,55.06,111,9.1,74.0,292.4,Greta Gerwig,Natalie Portman,5,2
469,Movie 469,2006,Action,18.91,22.45,149,6.1,58.0,23.0,James Cameron,Ryan Gosling,2,1
